"Id","Date","Time","Value","Activity","d"
"2.022484408E9","4/1/2016"," 7:54:10 AM","96.0","Normal","6"
"2.022484408E9","4/1/2016"," 7:54:25 AM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 7:54:45 AM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 7:55:10 AM","112.0","Exercise","12"
"2.022484408E9","4/1/2016"," 7:55:35 AM","110.0","Exercise","10"
"2.022484408E9","4/1/2016"," 7:55:50 AM","111.0","Exercise","11"
"2.022484408E9","4/1/2016"," 7:56:05 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 7:56:25 AM","90.0","Normal","0"
"2.022484408E9","4/1/2016"," 7:56:40 AM","88.0","Normal","8"
"2.022484408E9","4/1/2016"," 7:57:10 AM","90.0","Normal","0"
"2.022484408E9","4/1/2016"," 7:57:55 AM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 7:58:10 AM","96.0","Normal","6"
"2.022484408E9","4/1/2016"," 7:58:35 AM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 7:59:00 AM","106.0","Exercise","06"
"2.022484408E9","4/1/2016"," 7:59:20 AM","108.0","Exercise","08"
"2.022484408E9","4/1/2016"," 7:59:40 AM","109.0","Exercise","09"
"2.022484408E9","4/1/2016"," 8:00:20 AM","107.0","Exercise","07"
"2.022484408E9","4/1/2016"," 8:00:45 AM","105.0","Exercise","05"
"2.022484408E9","4/1/2016"," 8:01:15 AM","105.0","Exercise","05"
"2.022484408E9","4/1/2016"," 8:01:50 AM","107.0","Exercise","07"
"2.022484408E9","4/1/2016"," 8:02:05 AM","109.0","Exercise","09"
"2.022484408E9","4/1/2016"," 8:02:35 AM","106.0","Exercise","06"
"2.022484408E9","4/1/2016"," 8:02:50 AM","90.0","Normal","0"
"2.022484408E9","4/1/2016"," 8:03:15 AM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:03:30 AM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:03:55 AM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:04:25 AM","84.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:05:00 AM","86.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:05:30 AM","87.0","Normal","7"
"2.022484408E9","4/1/2016"," 8:06:10 AM","86.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:06:35 AM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:06:50 AM","95.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:07:25 AM","92.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:07:40 AM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 8:08:00 AM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:08:15 AM","65.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:08:35 AM","61.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:08:50 AM","57.0","Normal","7"
"2.022484408E9","4/1/2016"," 8:09:25 AM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:10:10 AM","67.0","Normal","7"
"2.022484408E9","4/1/2016"," 8:10:40 AM","59.0","Normal","9"
"2.022484408E9","4/1/2016"," 8:11:15 AM","60.0","Normal","0"
"2.022484408E9","4/1/2016"," 8:11:35 AM","54.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:12:10 AM","53.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:12:40 AM","58.0","Normal","8"
"2.022484408E9","4/1/2016"," 8:13:15 AM","57.0","Normal","7"
"2.022484408E9","4/1/2016"," 8:13:50 AM","58.0","Normal","8"
"2.022484408E9","4/1/2016"," 8:14:20 AM","58.0","Normal","8"
"2.022484408E9","4/1/2016"," 8:14:55 AM","58.0","Normal","8"
"2.022484408E9","4/1/2016"," 8:15:25 AM","56.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:15:45 AM","55.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:16:15 AM","56.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:16:40 AM","57.0","Normal","7"
"2.022484408E9","4/1/2016"," 8:17:05 AM","57.0","Normal","7"
"2.022484408E9","4/1/2016"," 8:17:40 AM","56.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:18:10 AM","59.0","Normal","9"
"2.022484408E9","4/1/2016"," 8:18:55 AM","59.0","Normal","9"
"2.022484408E9","4/1/2016"," 8:19:35 AM","61.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:19:55 AM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:20:30 AM","60.0","Normal","0"
"2.022484408E9","4/1/2016"," 8:21:00 AM","56.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:21:30 AM","56.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:22:00 AM","58.0","Normal","8"
"2.022484408E9","4/1/2016"," 8:22:20 AM","62.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:22:55 AM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:23:35 AM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:24:00 AM","65.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:24:20 AM","61.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:24:55 AM","61.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:25:10 AM","65.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:25:30 AM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:25:50 AM","60.0","Normal","0"
"2.022484408E9","4/1/2016"," 8:26:20 AM","57.0","Normal","7"
"2.022484408E9","4/1/2016"," 8:26:55 AM","60.0","Normal","0"
"2.022484408E9","4/1/2016"," 8:27:20 AM","66.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:27:35 AM","58.0","Normal","8"
"2.022484408E9","4/1/2016"," 8:27:55 AM","55.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:28:20 AM","56.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:29:05 AM","56.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:29:30 AM","59.0","Normal","9"
"2.022484408E9","4/1/2016"," 8:29:45 AM","67.0","Normal","7"
"2.022484408E9","4/1/2016"," 8:30:00 AM","75.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:30:25 AM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:30:40 AM","65.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:31:10 AM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:31:40 AM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:32:00 AM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:32:25 AM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:32:55 AM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:33:30 AM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 8:33:50 AM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:34:20 AM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:35:05 AM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:35:40 AM","69.0","Normal","9"
"2.022484408E9","4/1/2016"," 8:36:05 AM","67.0","Normal","7"
"2.022484408E9","4/1/2016"," 8:36:40 AM","67.0","Normal","7"
"2.022484408E9","4/1/2016"," 8:37:20 AM","65.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:37:40 AM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:38:10 AM","62.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:38:50 AM","66.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:39:25 AM","64.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:40:00 AM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:40:40 AM","63.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:41:10 AM","65.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:41:40 AM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:42:10 AM","76.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:42:50 AM","78.0","Normal","8"
"2.022484408E9","4/1/2016"," 8:43:20 AM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:43:45 AM","68.0","Normal","8"
"2.022484408E9","4/1/2016"," 8:44:00 AM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:44:20 AM","81.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:44:40 AM","82.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:45:15 AM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:45:35 AM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:45:55 AM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:46:20 AM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:46:55 AM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:47:10 AM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:47:25 AM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:48:05 AM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:48:50 AM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:49:35 AM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:50:10 AM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:50:55 AM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:51:15 AM","83.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:51:30 AM","86.0","Normal","6"
"2.022484408E9","4/1/2016"," 8:51:55 AM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:52:10 AM","92.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:52:25 AM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:52:50 AM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:53:35 AM","91.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:53:50 AM","92.0","Normal","2"
"2.022484408E9","4/1/2016"," 8:54:25 AM","95.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:54:40 AM","85.0","Normal","5"
"2.022484408E9","4/1/2016"," 8:55:05 AM","83.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:55:20 AM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:55:40 AM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 8:56:05 AM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:56:25 AM","71.0","Normal","1"
"2.022484408E9","4/1/2016"," 8:56:50 AM","69.0","Normal","9"
"2.022484408E9","4/1/2016"," 8:57:05 AM","68.0","Normal","8"
"2.022484408E9","4/1/2016"," 8:57:50 AM","68.0","Normal","8"
"2.022484408E9","4/1/2016"," 8:58:20 AM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 8:58:50 AM","74.0","Normal","4"
"2.022484408E9","4/1/2016"," 8:59:05 AM","79.0","Normal","9"
"2.022484408E9","4/1/2016"," 8:59:35 AM","76.0","Normal","6"
"2.022484408E9","4/1/2016"," 9:00:05 AM","73.0","Normal","3"
"2.022484408E9","4/1/2016"," 9:00:20 AM","70.0","Normal","0"
"2.022484408E9","4/1/2016"," 9:00:35 AM","69.0","Normal","9"
"2.022484408E9","4/1/2016"," 9:00:50 AM","72.0","Normal","2"
"2.022484408E9","4/1/2016"," 9:01:05 AM","76.0","Normal","6"
"2.022484408E9","4/1/2016"," 9:01:20 AM","80.0","Normal","0"
"2.022484408E9","4/1/2016"," 9:01:35 AM","82.0","Normal","2"
"2.022484408E9","4/1/2016"," 9:01:50 AM","82.0","Normal","2"
"2.022484408E9","4/1/2016"," 9:02:15 AM","82.0","Normal","2"
"2.022484408E9","4/1/2016"," 9:02:30 AM","87.0","Normal","7"
"2.022484408E9","4/1/2016"," 9:02:45 AM","92.0","Normal","2"
"2.022484408E9","4/1/2016"," 9:03:00 AM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 9:03:20 AM","105.0","Exercise","05"
"2.022484408E9","4/1/2016"," 9:03:35 AM","94.0","Normal","4"
"2.022484408E9","4/1/2016"," 9:03:50 AM","89.0","Normal","9"
"2.022484408E9","4/1/2016"," 9:04:25 AM","88.0","Normal","8"
"2.022484408E9","4/1/2016"," 9:04:55 AM","93.0","Normal","3"
"2.022484408E9","4/1/2016"," 9:05:10 AM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 9:05:25 AM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 9:05:45 AM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 9:06:05 AM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 9:06:20 AM","115.0","Exercise","15"
"2.022484408E9","4/1/2016"," 9:06:35 AM","118.0","Exercise","18"
"2.022484408E9","4/1/2016"," 9:07:00 AM","113.0","Exercise","13"
"2.022484408E9","4/1/2016"," 9:07:15 AM","128.0","Exercise","28"
"2.022484408E9","4/1/2016"," 9:07:35 AM","125.0","Exercise","25"
"2.022484408E9","4/1/2016"," 9:07:50 AM","130.0","Exercise","30"
"2.022484408E9","4/1/2016"," 9:08:05 AM","127.0","Exercise","27"
"2.022484408E9","4/1/2016"," 9:08:20 AM","125.0","Exercise","25"
"2.022484408E9","4/1/2016"," 9:08:35 AM","121.0","Exercise","21"
"2.022484408E9","4/1/2016"," 9:08:50 AM","125.0","Exercise","25"
"2.022484408E9","4/1/2016"," 9:09:15 AM","134.0","Exercise","34"
"2.022484408E9","4/1/2016"," 9:09:35 AM","130.0","Exercise","30"
"2.022484408E9","4/1/2016"," 9:09:55 AM","123.0","Exercise","23"
"2.022484408E9","4/1/2016"," 9:10:10 AM","115.0","Exercise","15"
"2.022484408E9","4/1/2016"," 9:10:30 AM","114.0","Exercise","14"
"2.022484408E9","4/1/2016"," 9:10:50 AM","111.0","Exercise","11"
"2.022484408E9","4/1/2016"," 9:11:15 AM","109.0","Exercise","09"
"2.022484408E9","4/1/2016"," 9:11:30 AM","122.0","Exercise","22"
"2.022484408E9","4/1/2016"," 9:11:45 AM","133.0","Exercise","33"
"2.022484408E9","4/1/2016"," 9:12:10 AM","134.0","Exercise","34"
"2.022484408E9","4/1/2016"," 9:12:25 AM","133.0","Exercise","33"
"2.022484408E9","4/1/2016"," 9:12:45 AM","136.0","Exercise","36"
"2.022484408E9","4/1/2016"," 9:13:05 AM","139.0","Exercise","39"
"2.022484408E9","4/1/2016"," 9:13:20 AM","137.0","Exercise","37"
"2.022484408E9","4/1/2016"," 9:13:45 AM","130.0","Exercise","30"
"2.022484408E9","4/1/2016"," 9:14:05 AM","126.0","Exercise","26"
"2.022484408E9","4/1/2016"," 9:14:25 AM","127.0","Exercise","27"
"2.022484408E9","4/1/2016"," 9:14:40 AM","128.0","Exercise","28"
"2.022484408E9","4/1/2016"," 9:14:55 AM","138.0","Exercise","38"
"2.022484408E9","4/1/2016"," 9:15:10 AM","152.0","Exercise","52"
"2.022484408E9","4/1/2016"," 9:15:25 AM","150.0","Exercise","50"
"2.022484408E9","4/1/2016"," 9:15:40 AM","147.0","Exercise","47"
"2.022484408E9","4/1/2016"," 9:15:55 AM","132.0","Exercise","32"
"2.022484408E9","4/1/2016"," 9:16:15 AM","138.0","Exercise","38"
"2.022484408E9","4/1/2016"," 9:16:30 AM","147.0","Exercise","47"
"2.022484408E9","4/1/2016"," 9:16:45 AM","156.0","Exercise","56"
"2.022484408E9","4/1/2016"," 9:17:00 AM","153.0","Exercise","53"
"2.022484408E9","4/1/2016"," 9:17:25 AM","148.0","Exercise","48"
"2.022484408E9","4/1/2016"," 9:17:50 AM","147.0","Exercise","47"
"2.022484408E9","4/1/2016"," 9:18:05 AM","134.0","Exercise","34"
"2.022484408E9","4/1/2016"," 9:18:20 AM","137.0","Exercise","37"
"2.022484408E9","4/1/2016"," 9:18:35 AM","132.0","Exercise","32"
"2.022484408E9","4/1/2016"," 9:18:55 AM","121.0","Exercise","21"
"2.022484408E9","4/1/2016"," 9:19:10 AM","116.0","Exercise","16"
"2.022484408E9","4/1/2016"," 9:19:25 AM","116.0","Exercise","16"
"2.022484408E9","4/1/2016"," 9:19:40 AM","111.0","Exercise","11"
"2.022484408E9","4/1/2016"," 9:20:00 AM","113.0","Exercise","13"
"2.022484408E9","4/1/2016"," 9:20:15 AM","116.0","Exercise","16"
"2.022484408E9","4/1/2016"," 9:20:30 AM","125.0","Exercise","25"
"2.022484408E9","4/1/2016"," 9:20:45 AM","136.0","Exercise","36"
"2.022484408E9","4/1/2016"," 9:21:00 AM","136.0","Exercise","36"
"2.022484408E9","4/1/2016"," 9:21:20 AM","134.0","Exercise","34"
"2.022484408E9","4/1/2016"," 9:21:40 AM","132.0","Exercise","32"
"2.022484408E9","4/1/2016"," 9:21:55 AM","127.0","Exercise","27"
"2.022484408E9","4/1/2016"," 9:22:10 AM","132.0","Exercise","32"
"2.022484408E9","4/1/2016"," 9:22:25 AM","126.0","Exercise","26"
"2.022484408E9","4/1/2016"," 9:22:40 AM","132.0","Exercise","32"
"2.022484408E9","4/1/2016"," 9:23:20 AM","133.0","Exercise","33"
"2.022484408E9","4/1/2016"," 9:23:35 AM","134.0","Exercise","34"
"2.022484408E9","4/1/2016"," 9:23:55 AM","143.0","Exercise","43"
"2.022484408E9","4/1/2016"," 9:24:25 AM","141.0","Exercise","41"
"2.022484408E9","4/1/2016"," 9:24:50 AM","137.0","Exercise","37"
"2.022484408E9","4/1/2016"," 9:25:25 AM","140.0","Exercise","40"
"2.022484408E9","4/1/2016"," 9:25:40 AM","140.0","Exercise","40"
"2.022484408E9","4/1/2016"," 9:26:05 AM","141.0","Exercise","41"
"2.022484408E9","4/1/2016"," 9:26:30 AM","133.0","Exercise","33"
"2.022484408E9","4/1/2016"," 9:26:55 AM","129.0","Exercise","29"
"2.022484408E9","4/1/2016"," 9:27:10 AM","131.0","Exercise","31"
"2.022484408E9","4/1/2016"," 9:27:40 AM","128.0","Exercise","28"
"2.022484408E9","4/1/2016"," 9:27:55 AM","122.0","Exercise","22"
"2.022484408E9","4/1/2016"," 9:28:20 AM","118.0","Exercise","18"
"2.022484408E9","4/1/2016"," 9:28:40 AM","120.0","Exercise","20"
"2.022484408E9","4/1/2016"," 9:28:55 AM","121.0","Exercise","21"
"2.022484408E9","4/1/2016"," 9:29:10 AM","125.0","Exercise","25"
"2.022484408E9","4/1/2016"," 9:29:35 AM","122.0","Exercise","22"
"2.022484408E9","4/1/2016"," 9:30:00 AM","118.0","Exercise","18"
"2.022484408E9","4/1/2016"," 9:30:30 AM","121.0","Exercise","21"
"2.022484408E9","4/1/2016"," 9:30:50 AM","116.0","Exercise","16"
"2.022484408E9","4/1/2016"," 9:31:10 AM","125.0","Exercise","25"
"2.022484408E9","4/1/2016"," 9:31:25 AM","128.0","Exercise","28"
"2.022484408E9","4/1/2016"," 9:31:40 AM","133.0","Exercise","33"
"2.022484408E9","4/1/2016"," 9:32:00 AM","143.0","Exercise","43"
"2.022484408E9","4/1/2016"," 9:32:20 AM","137.0","Exercise","37"
"2.022484408E9","4/1/2016"," 9:32:40 AM","143.0","Exercise","43"
"2.022484408E9","4/1/2016"," 9:32:55 AM","150.0","Exercise","50"
"2.022484408E9","4/1/2016"," 9:33:15 AM","155.0","Exercise","55"
"2.022484408E9","4/1/2016"," 9:33:30 AM","148.0","Exercise","48"
"2.022484408E9","4/1/2016"," 9:34:00 AM","143.0","Exercise","43"
"2.022484408E9","4/1/2016"," 9:34:15 AM","134.0","Exercise","34"
"2.022484408E9","4/1/2016"," 9:34:30 AM","136.0","Exercise","36"
"2.022484408E9","4/1/2016"," 9:34:45 AM","140.0","Exercise","40"
"2.022484408E9","4/1/2016"," 9:35:00 AM","140.0","Exercise","40"
"2.022484408E9","4/1/2016"," 9:35:25 AM","141.0","Exercise","41"
"2.022484408E9","4/1/2016"," 9:35:40 AM","140.0","Exercise","40"
"2.022484408E9","4/1/2016"," 9:36:00 AM","141.0","Exercise","41"
"2.022484408E9","4/1/2016"," 9:36:25 AM","141.0","Exercise","41"
"2.022484408E9","4/1/2016"," 9:36:50 AM","146.0","Exercise","46"
"2.022484408E9","4/1/2016"," 9:37:10 AM","138.0","Exercise","38"
"2.022484408E9","4/1/2016"," 9:37:35 AM","135.0","Exercise","35"
"2.022484408E9","4/1/2016"," 9:37:50 AM","138.0","Exercise","38"
"2.022484408E9","4/1/2016"," 9:38:10 AM","147.0","Exercise","47"
"2.022484408E9","4/1/2016"," 9:38:30 AM","144.0","Exercise","44"
"2.022484408E9","4/1/2016"," 9:38:55 AM","144.0","Exercise","44"
"2.022484408E9","4/1/2016"," 9:39:10 AM","142.0","Exercise","42"
"2.022484408E9","4/1/2016"," 9:39:25 AM","137.0","Exercise","37"
"2.022484408E9","4/1/2016"," 9:39:40 AM","136.0","Exercise","36"
"2.022484408E9","4/1/2016"," 9:40:00 AM","143.0","Exercise","43"
"2.022484408E9","4/1/2016"," 9:40:20 AM","145.0","Exercise","45"
"2.022484408E9","4/1/2016"," 9:40:50 AM","145.0","Exercise","45"
"2.022484408E9","4/1/2016"," 9:41:10 AM","136.0","Exercise","36"
"2.022484408E9","4/1/2016"," 9:41:25 AM","143.0","Exercise","43"
"2.022484408E9","4/1/2016"," 9:41:40 AM","137.0","Exercise","37"
"2.022484408E9","4/1/2016"," 9:42:00 AM","135.0","Exercise","35"
"2.022484408E9","4/1/2016"," 9:42:30 AM","125.0","Exercise","25"
"2.022484408E9","4/1/2016"," 9:42:50 AM","119.0","Exercise","19"
"2.022484408E9","4/1/2016"," 9:43:05 AM","124.0","Exercise","24"
"2.022484408E9","4/1/2016"," 9:43:20 AM","131.0","Exercise","31"
"2.022484408E9","4/1/2016"," 9:43:35 AM","123.0","Exercise","23"
"2.022484408E9","4/1/2016"," 9:44:05 AM","120.0","Exercise","20"
"2.022484408E9","4/1/2016"," 9:44:20 AM","120.0","Exercise","20"
"2.022484408E9","4/1/2016"," 9:44:55 AM","119.0","Exercise","19"
"2.022484408E9","4/1/2016"," 9:45:20 AM","115.0","Exercise","15"
"2.022484408E9","4/1/2016"," 9:46:00 AM","113.0","Exercise","13"
"2.022484408E9","4/1/2016"," 9:46:20 AM","117.0","Exercise","17"
"2.022484408E9","4/1/2016"," 9:46:40 AM","120.0","Exercise","20"
"2.022484408E9","4/1/2016"," 9:47:10 AM","117.0","Exercise","17"
"2.022484408E9","4/1/2016"," 9:47:40 AM","113.0","Exercise","13"
"2.022484408E9","4/1/2016"," 9:47:55 AM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 9:48:10 AM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 9:48:40 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 9:49:10 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 9:49:35 AM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 9:49:55 AM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 9:50:25 AM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 9:50:40 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 9:51:00 AM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 9:51:35 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 9:52:20 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 9:53:05 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 9:53:30 AM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 9:54:05 AM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 9:54:30 AM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 9:54:55 AM","96.0","Normal","6"
"2.022484408E9","4/1/2016"," 9:55:40 AM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 9:56:00 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 9:56:15 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 9:56:35 AM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 9:56:50 AM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 9:57:20 AM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 9:57:35 AM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 9:58:05 AM","100.0","Exercise","00"
"2.022484408E9","4/1/2016"," 9:58:25 AM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 9:59:00 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 9:59:15 AM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 9:59:50 AM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 10:00:15 AM","98.0","Normal","8"
"2.022484408E9","4/1/2016"," 10:00:30 AM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 10:00:55 AM","109.0","Exercise","09"
"2.022484408E9","4/1/2016"," 10:01:15 AM","105.0","Exercise","05"
"2.022484408E9","4/1/2016"," 10:01:45 AM","103.0","Exercise","03"
"2.022484408E9","4/1/2016"," 10:02:10 AM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 10:02:35 AM","97.0","Normal","7"
"2.022484408E9","4/1/2016"," 10:02:50 AM","107.0","Exercise","07"
"2.022484408E9","4/1/2016"," 10:03:05 AM","101.0","Exercise","01"
"2.022484408E9","4/1/2016"," 10:03:30 AM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 10:04:00 AM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 10:04:35 AM","104.0","Exercise","04"
"2.022484408E9","4/1/2016"," 10:05:05 AM","106.0","Exercise","06"
"2.022484408E9","4/1/2016"," 10:05:25 AM","107.0","Exercise","07"
"2.022484408E9","4/1/2016"," 10:06:00 AM","106.0","Exercise","06"
"2.022484408E9","4/1/2016"," 10:06:25 AM","106.0","Exercise","06"
"2.022484408E9","4/1/2016"," 10:06:55 AM","108.0","Exercise","08"
"2.022484408E9","4/1/2016"," 10:07:25 AM","107.0","Exercise","07"
"2.022484408E9","4/1/2016"," 10:08:00 AM","105.0","Exercise","05"
"2.022484408E9","4/1/2016"," 10:08:30 AM","108.0","Exercise","08"
"2.022484408E9","4/1/2016"," 10:09:05 AM","106.0","Exercise","06"
"2.022484408E9","4/1/2016"," 10:09:30 AM","111.0","Exercise","11"
"2.022484408E9","4/1/2016"," 10:09:50 AM","110.0","Exercise","10"
"2.022484408E9","4/1/2016"," 10:10:15 AM","117.0","Exercise","17"
"2.022484408E9","4/1/2016"," 10:10:45 AM","117.0","Exercise","17"
"2.022484408E9","4/1/2016"," 10:11:00 AM","113.0","Exercise","13"
"2.022484408E9","4/1/2016"," 10:11:25 AM","112.0","Exercise","12"
"2.022484408E9","4/1/2016"," 10:11:50 AM","105.0","Exercise","05"
"2.022484408E9","4/1/2016"," 10:12:05 AM","99.0","Normal","9"
"2.022484408E9","4/1/2016"," 10:12:25 AM","110.0","Exercise","10"
"2.022484408E9","4/1/2016"," 10:12:45 AM","110.0","Exercise","10"
"2.022484408E9","4/1/2016"," 10:13:05 AM","113.0","Exercise","13"
"2.022484408E9","4/1/2016"," 10:13:20 AM","115.0","Exercise","15"
"2.022484408E9","4/1/2016"," 10:13:40 AM","102.0","Exercise","02"
"2.022484408E9","4/1/2016"," 10:14:00 AM","111.0","Exercise","11"
"2.022484408E9","4/1/2016"," 10:14:35 AM","118.0","Exercise","18"
"2.022484408E9","4/1/2016"," 10:14:55 AM","115.0","Exercise","15"
"2.022484408E9","4/1/2016"," 10:15:20 AM","113.0","Exercise","13"
"2.022484408E9","4/1/2016"," 10:15:35 AM","115.0","Exercise","15"
"2.022484408E9","4/1/2016"," 10:16:05 AM","117.0","Exercise","17"
